Gmt time,Open,High,Low,Close,Volume
11.10.2003 00:00:00.000,1.66344,1.66344,1.66344,1.66344,0
12.10.2003 00:00:00.000,1.66400,1.66483,1.66310,1.66393,2625.2
13.10.2003 00:00:00.000,1.66399,1.66844,1.65341,1.66177,145270.7188
14.10.2003 00:00:00.000,1.66170,1.67637,1.65361,1.67064,153586.8281
15.10.2003 00:00:00.000,1.67055,1.67630,1.66356,1.66653,154158.2813
16.10.2003 00:00:00.000,1.66655,1.68135,1.66532,1.67225,155740.6563
17.10.2003 00:00:00.000,1.67230,1.67874,1.66750,1.67775,148500.3906
18.10.2003 00:00:00.000,1.67775,1.67775,1.67775,1.67775,0
19.10.2003 00:00:00.000,1.67840,1.67973,1.67748,1.67774,7248.7998
20.10.2003 00:00:00.000,1.67775,1.68118,1.66945,1.67125,153362.5156
21.10.2003 00:00:00.000,1.67120,1.67723,1.66826,1.67311,155333.1094
22.10.2003 00:00:00.000,1.67324,1.69660,1.67257,1.69530,161023.375
23.10.2003 00:00:00.000,1.69533,1.69931,1.68893,1.69576,157124.4219
24.10.2003 00:00:00.000,1.69572,1.69902,1.69299,1.69437,145675.0781
25.10.2003 00:00:00.000,1.69437,1.69437,1.69437,1.69437,0
26.10.2003 00:00:00.000,1.69405,1.69691,1.69310,1.69622,8514.7998
27.10.2003 00:00:00.000,1.69617,1.69746,1.69049,1.69324,161317.1406
28.10.2003 00:00:00.000,1.69320,1.69962,1.68744,1.69677,163000.5938
29.10.2003 00:00:00.000,1.69680,1.70754,1.69521,1.69739,160608.0469
30.10.2003 00:00:00.000,1.69740,1.70690,1.69392,1.69524,159004.9844
31.10.2003 00:00:00.000,1.69519,1.69928,1.69039,1.69595,159076.0469
01.11.2003 00:00:00.000,1.69595,1.69595,1.69595,1.69595,0
02.11.2003 00:00:00.000,1.69576,1.69597,1.69374,1.69579,3576.3
03.11.2003 00:00:00.000,1.69574,1.69755,1.67424,1.67572,156413.5313
04.11.2003 00:00:00.000,1.67579,1.68479,1.66710,1.68283,159441.0781
05.11.2003 00:00:00.000,1.68270,1.68712,1.66982,1.67315,163447.2344
06.11.2003 00:00:00.000,1.67322,1.67814,1.66420,1.66721,160497.375
07.11.2003 00:00:00.000,1.66702,1.67638,1.65663,1.67607,150317.4375
08.11.2003 00:00:00.000,1.67607,1.67607,1.67607,1.67607,0
09.11.2003 00:00:00.000,1.67593,1.67593,1.67273,1.67330,5489
10.11.2003 00:00:00.000,1.67347,1.67551,1.66558,1.66627,156951.1406
11.11.2003 00:00:00.000,1.66633,1.66967,1.66300,1.66546,156380
12.11.2003 00:00:00.000,1.66553,1.67829,1.66414,1.67620,164972.5
13.11.2003 00:00:00.000,1.67650,1.68857,1.67459,1.68752,158560.1719
14.11.2003 00:00:00.000,1.68758,1.69082,1.68208,1.68774,152058.25
15.11.2003 00:00:00.000,1.68774,1.68774,1.68774,1.68774,0
16.11.2003 00:00:00.000,1.68757,1.69255,1.68690,1.69166,9384.7002
17.11.2003 00:00:00.000,1.69168,1.69366,1.68593,1.69091,161376.75
18.11.2003 00:00:00.000,1.69082,1.70538,1.68617,1.70418,166069.4375
19.11.2003 00:00:00.000,1.70431,1.70529,1.69480,1.69775,159574.375
20.11.2003 00:00:00.000,1.69777,1.70772,1.69583,1.70327,163525.3281
21.11.2003 00:00:00.000,1.70339,1.70672,1.69921,1.70455,154099.2969
22.11.2003 00:00:00.000,1.70455,1.70455,1.70455,1.70455,0
23.11.2003 00:00:00.000,1.70442,1.70551,1.70365,1.70485,7492.8501
24.11.2003 00:00:00.000,1.70485,1.70579,1.69267,1.69738,157402.5469
25.11.2003 00:00:00.000,1.69748,1.70156,1.69349,1.69705,167530.0781
26.11.2003 00:00:00.000,1.69702,1.71266,1.69466,1.71072,163439.5781
27.11.2003 00:00:00.000,1.71072,1.71564,1.70871,1.71388,151091.4531
28.11.2003 00:00:00.000,1.71386,1.72386,1.71301,1.72148,150819.9844
29.11.2003 00:00:00.000,1.72148,1.72148,1.72148,1.72148,0
30.11.2003 00:00:00.000,1.72133,1.72376,1.71928,1.72376,8954.9502
01.12.2003 00:00:00.000,1.72395,1.72724,1.71763,1.71873,163502.6563
02.12.2003 00:00:00.000,1.71865,1.73181,1.71651,1.72929,158010.7813
03.12.2003 00:00:00.000,1.72920,1.73114,1.72429,1.72694,160590.6563
04.12.2003 00:00:00.000,1.72702,1.72843,1.71749,1.71979,160860.7188
05.12.2003 00:00:00.000,1.71985,1.73141,1.71914,1.72927,150638.7188
06.12.2003 00:00:00.000,1.72927,1.72927,1.72927,1.72927,0
07.12.2003 00:00:00.000,1.72937,1.73024,1.72776,1.72867,6148.7002
08.12.2003 00:00:00.000,1.72877,1.73590,1.72643,1.73313,163453.1875
09.12.2003 00:00:00.000,1.73298,1.74728,1.73275,1.74475,157132.7813
10.12.2003 00:00:00.000,1.74465,1.74751,1.73492,1.73918,162719.8594
11.12.2003 00:00:00.000,1.73915,1.74715,1.73721,1.74573,159255.9688
12.12.2003 00:00:00.000,1.74571,1.75075,1.74257,1.74545,148966.7344
13.12.2003 00:00:00.000,1.74545,1.74545,1.74545,1.74545,0
14.12.2003 00:00:00.000,1.74440,1.74440,1.73524,1.73869,10315.5
15.12.2003 00:00:00.000,1.73872,1.74779,1.73807,1.74661,159863.7031
16.12.2003 00:00:00.000,1.74665,1.75588,1.74306,1.75407,162131.8125
17.12.2003 00:00:00.000,1.75391,1.76939,1.74947,1.76477,157388.4531
18.12.2003 00:00:00.000,1.76471,1.77402,1.76292,1.77062,167119.1875
19.12.2003 00:00:00.000,1.77067,1.77232,1.76131,1.76484,155348.7656
20.12.2003 00:00:00.000,1.76484,1.76484,1.76484,1.76484,0
21.12.2003 00:00:00.000,1.76480,1.76726,1.76182,1.76213,10411.4004
22.12.2003 00:00:00.000,1.76203,1.76687,1.75968,1.76312,159974.3906
23.12.2003 00:00:00.000,1.76309,1.76648,1.76208,1.76327,152465.4375
24.12.2003 00:00:00.000,1.76334,1.77591,1.76254,1.77430,146873.2969
25.12.2003 00:00:00.000,1.77433,1.77571,1.76933,1.77461,66997.4688
26.12.2003 00:00:00.000,1.77457,1.77583,1.76944,1.77103,129396.7969
27.12.2003 00:00:00.000,1.77103,1.77103,1.77103,1.77103,0
28.12.2003 00:00:00.000,1.77069,1.77240,1.77049,1.77212,5215.3999
29.12.2003 00:00:00.000,1.77214,1.77682,1.76994,1.77348,153811.7969
30.12.2003 00:00:00.000,1.77336,1.78119,1.77212,1.77725,151612.25
31.12.2003 00:00:00.000,1.77741,1.79392,1.77651,1.78555,142394.0625
01.01.2004 00:00:00.000,1.78523,1.78790,1.78096,1.78472,28378.4766
02.01.2004 00:00:00.000,1.78474,1.79467,1.77832,1.79294,149578.8281
03.01.2004 00:00:00.000,1.79294,1.79294,1.79294,1.79294,0
04.01.2004 00:00:00.000,1.79254,1.79569,1.79119,1.79458,7208.2002
05.01.2004 00:00:00.000,1.79458,1.81013,1.79368,1.80647,154981.5156
06.01.2004 00:00:00.000,1.80651,1.82746,1.80439,1.82016,165410.4219
07.01.2004 00:00:00.000,1.82023,1.82556,1.81189,1.81727,164350.1719
08.01.2004 00:00:00.000,1.81724,1.83600,1.81032,1.83310,172034.8906
09.01.2004 00:00:00.000,1.83317,1.84938,1.82752,1.84740,151193.7813
10.01.2004 00:00:00.000,1.84740,1.84740,1.84740,1.84740,0
11.01.2004 00:00:00.000,1.84717,1.84758,1.84556,1.84687,9403.7998
12.01.2004 00:00:00.000,1.84681,1.85759,1.84467,1.84535,162327.3281
13.01.2004 00:00:00.000,1.84523,1.85339,1.83970,1.84817,164562.0938
14.01.2004 00:00:00.000,1.84836,1.84836,1.82932,1.83232,160269.3125
15.01.2004 00:00:00.000,1.83233,1.83451,1.81766,1.82454,160430
16.01.2004 00:00:00.000,1.82470,1.82656,1.79288,1.79792,151544.5313
17.01.2004 00:00:00.000,1.79792,1.79792,1.79792,1.79792,0
18.01.2004 00:00:00.000,1.79797,1.79996,1.79517,1.79939,10295.4004
19.01.2004 00:00:00.000,1.79958,1.80176,1.78198,1.78242,156355.6719
20.01.2004 00:00:00.000,1.78265,1.82160,1.78211,1.81835,161225.1719
21.01.2004 00:00:00.000,1.81835,1.83682,1.81446,1.83223,162278.25
22.01.2004 00:00:00.000,1.83220,1.84749,1.83121,1.84307,161484.5781
23.01.2004 00:00:00.000,1.84318,1.85194,1.81680,1.82569,154010.6719
24.01.2004 00:00:00.000,1.82569,1.82569,1.82569,1.82569,0
25.01.2004 00:00:00.000,1.82543,1.82605,1.82197,1.82357,8750.2998
26.01.2004 00:00:00.000,1.82347,1.83052,1.81029,1.81446,161162.9375
27.01.2004 00:00:00.000,1.81437,1.82897,1.80175,1.82609,165720.8906
28.01.2004 00:00:00.000,1.82588,1.83805,1.81186,1.81441,160551.2656
29.01.2004 00:00:00.000,1.81457,1.82661,1.80841,1.81596,195185.0156
30.01.2004 00:00:00.000,1.81583,1.82590,1.80571,1.82377,160896.2344
31.01.2004 00:00:00.000,1.82377,1.82377,1.82377,1.82377,0
01.02.2004 00:00:00.000,1.82340,1.82500,1.82199,1.82435,7854.2998
02.02.2004 00:00:00.000,1.82421,1.82685,1.81334,1.82115,166333.3906
03.02.2004 00:00:00.000,1.82095,1.84213,1.81890,1.83708,161366.25
04.02.2004 00:00:00.000,1.83707,1.83954,1.82810,1.83170,162167.7813
05.02.2004 00:00:00.000,1.83175,1.84226,1.83004,1.83583,163382.8906
06.02.2004 00:00:00.000,1.83575,1.85143,1.83121,1.84714,153135.3125
07.02.2004 00:00:00.000,1.84714,1.84714,1.84714,1.84714,0
08.02.2004 00:00:00.000,1.84612,1.84612,1.84025,1.84423,14295.7998
09.02.2004 00:00:00.000,1.84428,1.86255,1.84401,1.85905,162990.4688
10.02.2004 00:00:00.000,1.85940,1.87307,1.85774,1.86673,162525
11.02.2004 00:00:00.000,1.86668,1.89349,1.86451,1.89187,162624.5469
12.02.2004 00:00:00.000,1.89213,1.89509,1.88770,1.89218,164830.0469
13.02.2004 00:00:00.000,1.89225,1.89840,1.87836,1.88500,153745.4531
14.02.2004 00:00:00.000,1.88500,1.88500,1.88500,1.88500,0
15.02.2004 00:00:00.000,1.88495,1.88495,1.88322,1.88393,10971.2002
16.02.2004 00:00:00.000,1.88408,1.89140,1.88105,1.88809,158584.5313
17.02.2004 00:00:00.000,1.88833,1.90800,1.88650,1.90491,162175.4531
18.02.2004 00:00:00.000,1.90511,1.91378,1.88369,1.89200,161768.5625
19.02.2004 00:00:00.000,1.89196,1.89948,1.88621,1.89854,162095.7188
20.02.2004 00:00:00.000,1.89847,1.89956,1.85606,1.86118,154358.6875
21.02.2004 00:00:00.000,1.86118,1.86118,1.86118,1.86118,0
22.02.2004 00:00:00.000,1.86010,1.86163,1.85814,1.85919,10894.7998
23.02.2004 00:00:00.000,1.85890,1.87036,1.84550,1.86783,160752.0781
24.02.2004 00:00:00.000,1.86776,1.89364,1.86194,1.88926,160216.875
25.02.2004 00:00:00.000,1.88920,1.89425,1.86885,1.87176,173977
26.02.2004 00:00:00.000,1.87176,1.87748,1.85486,1.86262,160087.625
27.02.2004 00:00:00.000,1.86290,1.86852,1.84667,1.86810,157529.8906
28.02.2004 00:00:00.000,1.86810,1.86810,1.86810,1.86810,0
29.02.2004 00:00:00.000,1.86794,1.87394,1.86650,1.87384,10820.2002
01.03.2004 00:00:00.000,1.87365,1.87443,1.86400,1.86760,163650.125
02.03.2004 00:00:00.000,1.86778,1.86886,1.83473,1.83767,166558.7813
03.03.2004 00:00:00.000,1.83778,1.84006,1.81534,1.82730,165214.1563
04.03.2004 00:00:00.000,1.82729,1.83716,1.81970,1.82238,161886.2344
05.03.2004 00:00:00.000,1.82238,1.84935,1.81726,1.84579,151145.375
06.03.2004 00:00:00.000,1.84579,1.84579,1.84579,1.84579,0
07.03.2004 00:00:00.000,1.84759,1.84842,1.84520,1.84610,12355.9004
08.03.2004 00:00:00.000,1.84613,1.85418,1.84164,1.85222,160478.0313
09.03.2004 00:00:00.000,1.85230,1.85841,1.82184,1.82560,167307.75
10.03.2004 00:00:00.000,1.82527,1.82805,1.79596,1.80276,163092.9063
11.03.2004 00:00:00.000,1.80270,1.81475,1.79250,1.80939,162289.75
12.03.2004 00:00:00.000,1.80955,1.81055,1.79043,1.80326,152809.125
13.03.2004 00:00:00.000,1.80326,1.80326,1.80326,1.80326,0
14.03.2004 00:00:00.000,1.80315,1.80315,1.79565,1.79858,12582.0703
15.03.2004 00:00:00.000,1.79892,1.81153,1.79397,1.80379,158867.375
16.03.2004 00:00:00.000,1.80393,1.81937,1.80005,1.81227,161057.5469
17.03.2004 00:00:00.000,1.81193,1.81798,1.80650,1.81635,160231
18.03.2004 00:00:00.000,1.81607,1.84005,1.81530,1.83464,162740.2031
19.03.2004 00:00:00.000,1.83460,1.83648,1.82526,1.83316,152318.375
20.03.2004 00:00:00.000,1.83316,1.83316,1.83316,1.83316,0
21.03.2004 00:00:00.000,1.83285,1.83370,1.83212,1.83316,10280.9004
22.03.2004 00:00:00.000,1.83336,1.84960,1.82617,1.84703,159258.3594
23.03.2004 00:00:00.000,1.84709,1.85366,1.84049,1.85139,162958.2344
24.03.2004 00:00:00.000,1.85146,1.85374,1.82163,1.82500,169047.8281
25.03.2004 00:00:00.000,1.82493,1.82557,1.79894,1.80725,169912.7656
26.03.2004 00:00:00.000,1.80735,1.82325,1.80012,1.81576,155833.9531
27.03.2004 00:00:00.000,1.81576,1.81576,1.81576,1.81576,0
28.03.2004 00:00:00.000,1.81518,1.81626,1.81207,1.81358,13713.1504
29.03.2004 00:00:00.000,1.81347,1.82236,1.80642,1.81898,162020.8594
30.03.2004 00:00:00.000,1.81878,1.83005,1.81859,1.82629,166520.9531
31.03.2004 00:00:00.000,1.82647,1.84605,1.82418,1.84221,162884.9063
01.04.2004 00:00:00.000,1.84213,1.85995,1.83782,1.85451,163205.5156
02.04.2004 00:00:00.000,1.85446,1.85686,1.82604,1.82857,153513.6563
03.04.2004 00:00:00.000,1.82857,1.82857,1.82857,1.82857,0
04.04.2004 00:00:00.000,1.82880,1.82905,1.82759,1.82804,14945.8496
05.04.2004 00:00:00.000,1.82806,1.83037,1.81048,1.82334,159323.9844
06.04.2004 00:00:00.000,1.82349,1.84427,1.81936,1.84215,163114.9844
07.04.2004 00:00:00.000,1.84195,1.84395,1.83349,1.83972,162274.9531
08.04.2004 00:00:00.000,1.83974,1.84647,1.82800,1.83070,163865.0313
09.04.2004 00:00:00.000,1.83079,1.83459,1.82628,1.83300,134760.1875
10.04.2004 00:00:00.000,1.83300,1.83300,1.83300,1.83300,0
11.04.2004 00:00:00.000,1.83326,1.83396,1.83164,1.83302,9469
12.04.2004 00:00:00.000,1.83317,1.84082,1.83072,1.83887,164946.1875
13.04.2004 00:00:00.000,1.83851,1.84230,1.81273,1.81654,166530.5781
14.04.2004 00:00:00.000,1.81725,1.81797,1.78481,1.78753,166721.6875
15.04.2004 00:00:00.000,1.78765,1.79939,1.77603,1.78837,174152.9219
16.04.2004 00:00:00.000,1.78844,1.80566,1.78342,1.79807,155143.8594
17.04.2004 00:00:00.000,1.79807,1.79807,1.79807,1.79807,0
18.04.2004 00:00:00.000,1.79782,1.80000,1.79619,1.79922,11598.7998
19.04.2004 00:00:00.000,1.79931,1.81415,1.79898,1.80628,164336.0156
20.04.2004 00:00:00.000,1.80620,1.80708,1.78070,1.78090,165055.7656
21.04.2004 00:00:00.000,1.78093,1.78497,1.76554,1.76841,162080.9531
22.04.2004 00:00:00.000,1.76828,1.77699,1.76243,1.77452,161790.1094
23.04.2004 00:00:00.000,1.77480,1.78124,1.76408,1.77133,150580
24.04.2004 00:00:00.000,1.77133,1.77133,1.77133,1.77133,0
25.04.2004 00:00:00.000,1.77214,1.77267,1.76806,1.76845,17914.8145
26.04.2004 00:00:00.000,1.76880,1.78943,1.76635,1.78507,189446.5313
27.04.2004 00:00:00.000,1.78510,1.79416,1.78186,1.79171,161073.3438
28.04.2004 00:00:00.000,1.79175,1.79686,1.76831,1.76834,160720.4063
29.04.2004 00:00:00.000,1.76850,1.78097,1.75803,1.77122,164655.25
30.04.2004 00:00:00.000,1.77140,1.78037,1.76604,1.77857,150693.3906
01.05.2004 00:00:00.000,1.77857,1.77857,1.77857,1.77857,0
02.05.2004 00:00:00.000,1.77872,1.77968,1.77817,1.77894,12861
03.05.2004 00:00:00.000,1.77837,1.77877,1.76879,1.77146,161355.5781
04.05.2004 00:00:00.000,1.77137,1.79928,1.77079,1.79576,170207.0469
05.05.2004 00:00:00.000,1.79572,1.80175,1.78740,1.79165,162631.5781
06.05.2004 00:00:00.000,1.79147,1.79828,1.78760,1.79424,175080.4531
07.05.2004 00:00:00.000,1.79426,1.80290,1.78225,1.78765,151931.8594
08.05.2004 00:00:00.000,1.78765,1.78765,1.78765,1.78765,0
09.05.2004 00:00:00.000,1.78538,1.78679,1.78361,1.78425,18688.3809
10.05.2004 00:00:00.000,1.78427,1.78619,1.77036,1.77663,162746.9531
11.05.2004 00:00:00.000,1.77680,1.77738,1.75327,1.76083,163910.0313
12.05.2004 00:00:00.000,1.76122,1.78014,1.75653,1.77207,166862.2656
13.05.2004 00:00:00.000,1.77205,1.77447,1.75712,1.75891,167696.5156
14.05.2004 00:00:00.000,1.75912,1.76429,1.74812,1.76107,155624.0156
15.05.2004 00:00:00.000,1.76107,1.76107,1.76107,1.76107,0
16.05.2004 00:00:00.000,1.76060,1.76116,1.75697,1.75740,15448.5
17.05.2004 00:00:00.000,1.75770,1.77452,1.75688,1.76800,163917.6875
18.05.2004 00:00:00.000,1.76802,1.77120,1.76109,1.76594,162169.3281
19.05.2004 00:00:00.000,1.76613,1.78565,1.76285,1.78215,164148.125
20.05.2004 00:00:00.000,1.78247,1.78365,1.76383,1.77465,165524.8906
21.05.2004 00:00:00.000,1.77497,1.79539,1.77321,1.78852,156343.375
22.05.2004 00:00:00.000,1.78852,1.78852,1.78852,1.78852,0
23.05.2004 00:00:00.000,1.78760,1.79042,1.78572,1.78676,13445.7998
24.05.2004 00:00:00.000,1.78735,1.79361,1.78204,1.79157,164321.8281
25.05.2004 00:00:00.000,1.79167,1.81456,1.79053,1.81285,170710.9063
26.05.2004 00:00:00.000,1.81258,1.81984,1.80903,1.81273,169131.8281
27.05.2004 00:00:00.000,1.81252,1.83986,1.80990,1.83852,171615.0938
28.05.2004 00:00:00.000,1.83815,1.84193,1.82914,1.83197,155923.0469
29.05.2004 00:00:00.000,1.83197,1.83197,1.83197,1.83197,0
30.05.2004 00:00:00.000,1.83197,1.83197,1.83197,1.83197,0
31.05.2004 00:00:00.000,1.83276,1.83700,1.82959,1.83112,133389.7813
01.06.2004 00:00:00.000,1.83095,1.84127,1.82752,1.83948,165330.8906
02.06.2004 00:00:00.000,1.83912,1.84846,1.83027,1.83380,164185.7188
03.06.2004 00:00:00.000,1.83382,1.84305,1.82819,1.83825,164964.0469
04.06.2004 00:00:00.000,1.83795,1.84486,1.83228,1.84082,152624.7969
05.06.2004 00:00:00.000,1.84082,1.84082,1.84082,1.84082,0
06.06.2004 00:00:00.000,1.84068,1.84517,1.84032,1.84430,17571.2402
07.06.2004 00:00:00.000,1.84389,1.84799,1.83454,1.84065,193565.1563
08.06.2004 00:00:00.000,1.84065,1.84544,1.83256,1.84029,165108.75
09.06.2004 00:00:00.000,1.84057,1.84081,1.82520,1.82759,164272.3281
10.06.2004 00:00:00.000,1.82753,1.84439,1.81886,1.83940,166243.3125
11.06.2004 00:00:00.000,1.83965,1.84040,1.81610,1.81925,154461.2656
12.06.2004 00:00:00.000,1.81925,1.81925,1.81925,1.81925,0
13.06.2004 00:00:00.000,1.81829,1.81887,1.81607,1.81709,15184.0996
14.06.2004 00:00:00.000,1.81758,1.81810,1.80420,1.81452,165275.75
15.06.2004 00:00:00.000,1.81466,1.83349,1.81064,1.83152,169980.3438
16.06.2004 00:00:00.000,1.83158,1.83517,1.82298,1.82575,164385.8594
17.06.2004 00:00:00.000,1.82600,1.83843,1.82374,1.83404,164508.4688
18.06.2004 00:00:00.000,1.83435,1.83989,1.82500,1.83815,154308.0625
19.06.2004 00:00:00.000,1.83815,1.83815,1.83815,1.83815,0
20.06.2004 00:00:00.000,1.83828,1.83969,1.83726,1.83811,12755.2002
21.06.2004 00:00:00.000,1.83833,1.84097,1.82761,1.83355,165807.3594
22.06.2004 00:00:00.000,1.83378,1.83477,1.81753,1.81998,166724.5313
23.06.2004 00:00:00.000,1.81997,1.82844,1.81390,1.81538,167598.8594
24.06.2004 00:00:00.000,1.81575,1.82896,1.81032,1.82294,161734.1406
25.06.2004 00:00:00.000,1.82307,1.82710,1.81689,1.82695,165559.3281
26.06.2004 00:00:00.000,1.82695,1.82695,1.82695,1.82695,0
27.06.2004 00:00:00.000,1.82621,1.82752,1.82527,1.82588,12710.75
28.06.2004 00:00:00.000,1.82570,1.83385,1.82056,1.82975,162813.0156
29.06.2004 00:00:00.000,1.82946,1.82980,1.80458,1.80640,178964.0313
30.06.2004 00:00:00.000,1.80655,1.82196,1.80106,1.82178,164463.7188
01.07.2004 00:00:00.000,1.82162,1.82231,1.81157,1.81960,167857.8906
02.07.2004 00:00:00.000,1.81963,1.83567,1.81637,1.83087,151598.8906
03.07.2004 00:00:00.000,1.83087,1.83087,1.83087,1.83087,0
04.07.2004 00:00:00.000,1.83117,1.83559,1.83022,1.83438,13640.9004
05.07.2004 00:00:00.000,1.83435,1.83616,1.82675,1.83093,175717.375
06.07.2004 00:00:00.000,1.83107,1.84461,1.82912,1.84344,169506.9688
07.07.2004 00:00:00.000,1.84355,1.85779,1.83912,1.85450,164098.3281
08.07.2004 00:00:00.000,1.85463,1.85819,1.84682,1.85195,160283.7656
09.07.2004 00:00:00.000,1.85205,1.86173,1.84857,1.85975,152183.0938
10.07.2004 00:00:00.000,1.85975,1.85975,1.85975,1.85975,0
11.07.2004 00:00:00.000,1.85995,1.86205,1.85905,1.86183,14904.5
12.07.2004 00:00:00.000,1.86181,1.86620,1.85680,1.86038,162134.25
13.07.2004 00:00:00.000,1.86026,1.86236,1.85166,1.85762,163196.7031
14.07.2004 00:00:00.000,1.85733,1.86168,1.85329,1.85613,159465.1875
